video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count
X1XiLoNI8C4,18.18.04,Golden State Warriors vs San Antonio Spurs Full Game Highlights / Game 2 / 2018 NBA Playoffs,MLG Highlights,17,2018-04-17T05:26:34.000Z,1790332,8278,541,1718
X1SkNiMYGKA,18.29.03,(WEST、ハムスター飼いすぎの巻) ジャニーズWEST 文字起こし,望み叶える流れ星,22,2018-03-28T06:54:52.000Z,10517,291,3,23
X1SkNiMYGKA,18.29.03,(WEST、ハムスター飼いすぎの巻) ジャニーズWEST 文字起こし,望み叶える流れ星,22,2018-03-28T06:54:52.000Z,10517,291,3,23
X1PQs0Yxauo,18.09.06,I Turn a Stainless Steel Bolt into a Beautiful little Hunting Knife,Bobby Duke Arts,26,2018-06-03T18:03:12.000Z,3207273,143565,2189,13031
X1PQs0Yxauo,18.09.06,I Turn a Stainless Steel Bolt into a Beautiful little Hunting Knife,Bobby Duke Arts,26,2018-06-03T18:03:12.000Z,3207273,143565,2189,13031
x1nRVBrQ-2s,18.19.04,【対決】巨大風船が爆発するクイズやったらおもしろすぎたw【脳トレ】,えぬーんちゃんねる,24,2018-04-18T08:23:17.000Z,6348,85,9,33
X1Itjreg97k,18.03.06,"Sarada Vs Araya, Lightning Ball & Fireball Jutsu, Naruto Surprised, Boruto Chunin Exams",AnimxHD,22,2018-06-02T14:45:29.000Z,627643,3643,239,766
x1DYwOWD6pA,18.19.04,【MHW】マム・タロトに挑戦！初見歓迎・視聴者様参加OK【モンハンワールド】,RYU 実況チャンネル,20,2018-04-03T07:01:22.000Z,18954,121,22,0
x1ccDgZQokQ,18.14.06,【怒ってる？】ツンデレがあってるかわかんないけど、みんなかわいいさぁ〜【ときのそら流】,SoraCh. ときのそらチャンネル,24,2018-06-13T10:16:07.000Z,46409,5389,22,1150
x0zgWgzy8Ow,18.21.02,【乃木坂46】兄妹のイチャイチャまとめ 【バナナマン】,乃木バナナ,24,2018-02-20T09:18:48.000Z,102815,1277,27,174
x0yrxWM6Uns,18.12.05,【海外の反応】大谷翔平5号ホームランに現地エンゼルスファン祝福と驚嘆！ ［shohei ohtani　Home Run］　（和ノ輝キ『ココロ』）,和ノ輝キ『ココロ』,25,2018-05-11T08:45:58.000Z,185620,710,75,42
x0qZDZAq36U,18.08.06,Afghanistan vs Bangladesh Highlights || 3rd T20 || 2018,Rabbitholebd Sports,17,2018-06-07T19:44:14.000Z,3134793,25369,2431,4824
x0qZDZAq36U,18.08.06,Afghanistan vs Bangladesh Highlights || 3rd T20 || 2018,Rabbitholebd Sports,17,2018-06-07T19:44:14.000Z,3134793,25369,2431,4824
X0qBgyiR6aA,18.14.02,月組公演『カンパニー -努力（レッスン）、情熱（パッション）、そして仲間たち（カンパニー）-』『BADDY（バッディ）－悪党（ヤツ）は月からやって来る－』初日舞台映像,TakarazukaRevueCompany,24,2018-02-13T04:58:16.000Z,17828,0,0,0
x0-Jopv_VmA,18.08.06,粉末にしたペヤングをコロッケにしてみた結果。,カイトです,24,2018-06-07T13:00:07.000Z,27138,1055,5,93
x0-Jopv_VmA,18.08.06,粉末にしたペヤングをコロッケにしてみた結果。,カイトです,24,2018-06-07T13:00:07.000Z,27138,1055,5,93
X0aPsGWxSS8,18.30.03,ダラケ！シーズン14 #02 2018年3月29日,田村淳の地上波ではダメ! 絶対! Official,22,2018-03-29T14:20:13.000Z,152488,554,135,177
X0aPsGWxSS8,18.30.03,ダラケ！シーズン14 #02 2018年3月29日,田村淳の地上波ではダメ! 絶対! Official,22,2018-03-29T14:20:13.000Z,152488,554,135,177
X0aPsGWxSS8,18.31.03,ダラケ！シーズン14 #02 2018年3月29日,田村淳の地上波ではダメ! 絶対! Official,22,2018-03-29T14:20:13.000Z,334826,939,267,269
X_rjGCuvsXo,18.24.04,【長谷川幸洋】 朝のニュース解説 2018年4月24日,保守ラジオ,25,2018-04-23T23:11:14.000Z,8763,86,11,1
X_rjGCuvsXo,18.24.04,【長谷川幸洋】 朝のニュース解説 2018年4月24日,保守ラジオ,25,2018-04-23T23:11:14.000Z,8763,86,11,1
x_pfeL7IPQc,18.05.04,"魔王の俺が奴隷エルフを嫁にしたんだが、どう愛でればいい | Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba 第2章",Manga True [No Ads From Youtube],24,2018-03-30T12:17:06.000Z,21581,66,1,0
X_nnU1arECQ,18.29.03,しゃべくり007VSちはやふる軍団 公開記念SP! - 18.03.17,Alan Rawady,22,2018-03-24T10:40:20.000Z,13956,100,5,1
X_lZWZzVVmA,18.30.03,＜森友文書改ざん＞野党合同ヒアリング 2018-3-29,shiminjichi 3rd,22,2018-03-29T07:27:07.000Z,7505,48,11,36
x_ihPn9QZkU,18.16.04,水曜日のダウンタウン「世の中に溢れるやり過ぎ長催は本当に忆四なのか？検証」主な理論 2018,анор роьи,22,2018-04-15T14:49:08.000Z,67151,122,49,64
x_ihPn9QZkU,18.17.04,水曜日のダウンタウン「世の中に溢れるやり過ぎ長催は本当に忆四なのか？検証」主な理論 2018,анор роьи,22,2018-04-15T14:49:08.000Z,206380,347,116,151
X_-ic1-0ch0,18.08.06,紀州のドンファン 遺産の行方がヤバイ!!妻が受け取る額にブルゾンちえみも驚愕の●●億!!,裏バナちゃんねる,24,2018-06-06T21:17:56.000Z,86397,127,126,40
X_-ic1-0ch0,18.08.06,紀州のドンファン 遺産の行方がヤバイ!!妻が受け取る額にブルゾンちえみも驚愕の●●億!!,裏バナちゃんねる,24,2018-06-06T21:17:56.000Z,86397,127,126,40
X_czpVLCmqo,18.26.04,【スケボー】グラインド＆スライドに挑戦！,釣りよかHOUSE,24,2018-04-25T09:00:03.000Z,60183,1016,33,127
wZZO94hHkkg,18.14.02,【今夜、誕生！音楽チャンプ】「明日への手紙」（手嶌葵） ／琴音（ことね）,tvasahi,24,2018-02-13T04:18:12.000Z,309448,6674,194,0
wZZO94hHkkg,18.14.02,【今夜、誕生！音楽チャンプ】「明日への手紙」（手嶌葵） ／琴音（ことね）,tvasahi,24,2018-02-13T04:18:12.000Z,309448,6674,194,0
wzYnfeGY76I,18.04.03,潮干狩りバトル　海女さんVSハイサイ探偵団【買い取り額】3話,ハイサイ探偵団,17,2018-03-03T11:00:04.000Z,67908,832,60,109
WzYCoi5qrOc,18.04.04,宝石の国 Houseki no Kuni TV Episode 12 English Subbed,Souma Kaede,22,2018-03-24T14:20:45.000Z,26209,590,6,113
WzYCoi5qrOc,18.04.04,宝石の国 Houseki no Kuni TV Episode 12 English Subbed,Souma Kaede,22,2018-03-24T14:20:45.000Z,26209,590,6,113
WzYCoi5qrOc,18.05.04,宝石の国 Houseki no Kuni TV Episode 12 English Subbed,Souma Kaede,22,2018-03-24T14:20:45.000Z,47886,907,14,157
wZXulXsIEzQ,18.04.03,【大流行】アルミホイル１００mを叩きまくるとすごいらしい！！,水溜りボンド,24,2018-03-03T12:01:02.000Z,1130178,27372,1566,4238
wZXulXsIEzQ,18.04.03,【大流行】アルミホイル１００mを叩きまくるとすごいらしい！！,水溜りボンド,24,2018-03-03T12:01:02.000Z,1130178,27374,1566,4238
wZXulXsIEzQ,18.05.03,【大流行】アルミホイル１００mを叩きまくるとすごいらしい！！,水溜りボンド,24,2018-03-03T12:01:02.000Z,1944147,36340,3132,5209
wzvmvESzuv0,18.01.05,映画『検察側の罪人』予告,東宝MOVIEチャンネル,1,2018-05-01T00:45:02.000Z,50421,0,0,0
wzvmvESzuv0,18.02.05,映画『検察側の罪人』予告,東宝MOVIEチャンネル,1,2018-05-01T00:45:02.000Z,208397,0,0,0
wzvmvESzuv0,18.02.05,映画『検察側の罪人』予告,東宝MOVIEチャンネル,1,2018-05-01T00:45:02.000Z,208397,0,0,0
wzSha1wcW3s,18.26.05,B-113 ヘルサラマンダー.12.Op【ベイブレードバースト超ゼツ】,けんちゃんねる/TFS,24,2018-05-25T21:00:03.000Z,43169,402,86,132
wzSha1wcW3s,18.26.05,B-113 ヘルサラマンダー.12.Op【ベイブレードバースト超ゼツ】,けんちゃんねる/TFS,24,2018-05-25T21:00:03.000Z,43169,402,86,132
WzscSBu-WHM,18.11.03,「Mステ」を観覧した女性欅ファンのレポ　カメラには映ってない欅坂46のメンバーの姿,優声,25,2018-03-10T13:55:26.000Z,24875,34,12,42
wzRwHU11rlA,18.24.04,「キング・オブ・アウトロー 瓜田純士、THE OUTSIDER参戦を語る@渋谷」,公式チャンネルTHE OUTSIDER,17,2018-04-20T05:17:06.000Z,111845,361,384,212
wzRwHU11rlA,18.24.04,「キング・オブ・アウトロー 瓜田純士、THE OUTSIDER参戦を語る@渋谷」,公式チャンネルTHE OUTSIDER,17,2018-04-20T05:17:06.000Z,111845,361,384,212
wzQU6l7Xii0,18.18.03,【大食い】SUSURUさんと食べる「たれそば」という麺‼️〜豚一本トッピングをして〜【MAX鈴木】【マックス鈴木】,MAX鈴木 TV,24,2018-03-17T09:30:32.000Z,90661,673,335,215
wzQU6l7Xii0,18.18.03,【大食い】SUSURUさんと食べる「たれそば」という麺‼️〜豚一本トッピングをして〜【MAX鈴木】【マックス鈴木】,MAX鈴木 TV,24,2018-03-17T09:30:32.000Z,90661,673,335,215
Wz-n7g1j7C0,18.21.03,「K-1 WORLD GP」3.21（水・祝）さいたま　第4代スーパー・フェザー級王座決定トーナメント出場選手　前日会見,K-1/Krush/KHAOS【official】YouTube channel,17,2018-03-20T08:30:50.000Z,272239,763,129,635
Wz-n7g1j7C0,18.21.03,「K-1 WORLD GP」3.21（水・祝）さいたま　第4代スーパー・フェザー級王座決定トーナメント出場選手　前日会見,K-1/Krush/KHAOS【official】YouTube channel,17,2018-03-20T08:30:50.000Z,272239,763,129,635
WZjRypJu9x0,18.18.05,【ドッキリ】カバンの中身を抜き打ちチェックしたら大量の薬物が…！！！,マックスむらい,24,2018-05-17T12:00:02.000Z,129899,3681,318,718
WZjRypJu9x0,18.18.05,【ドッキリ】カバンの中身を抜き打ちチェックしたら大量の薬物が…！！！,マックスむらい,24,2018-05-17T12:00:02.000Z,129899,3681,318,718
wzJanzRKWso,18.26.02,羽生結弦ザギトワちゃんとハグ!!エキシビション写真&映像まとめ!フィギュアスケート2018平昌五輪#hanyuyuzuru,SportsTube,17,2018-02-25T07:53:47.000Z,224531,637,266,68
wzJanzRKWso,18.27.02,羽生結弦ザギトワちゃんとハグ!!エキシビション写真&映像まとめ!フィギュアスケート2018平昌五輪#hanyuyuzuru,SportsTube,17,2018-02-25T07:53:47.000Z,298002,712,334,98
wzIuxCDNWLY,18.09.05,Salman Khan's MACHO ENTRY Next To Shahrukh Khan At Sonam Kapoor's Shaadi,Home Bollywud,24,2018-05-08T20:59:18.000Z,957300,7235,878,491
WzinHYNMfwg,18.19.02,小平奈緒　金メダルレース分析,velvet upground,17,2018-02-18T16:46:01.000Z,39543,64,20,17
WZHwyZ5WT3s,18.03.04,乃木坂工事中#149 2018.04.01 エイプリルフールバトル後半戦 [乃木坂46],ケヤキノギザ,24,2018-04-01T16:05:30.000Z,2756,47,1,5
WZHwyZ5WT3s,18.03.04,乃木坂工事中#149 2018.04.01 エイプリルフールバトル後半戦 [乃木坂46],ケヤキノギザ,24,2018-04-01T16:05:30.000Z,2756,47,1,5
wzhQpCDYkEs,18.04.03,大はしゃぎしてきた「帰ってきたペンギン」のパフォーマンス,riasunokaze,15,2018-03-03T21:17:39.000Z,4293,230,2,71
wzhQpCDYkEs,18.04.03,大はしゃぎしてきた「帰ってきたペンギン」のパフォーマンス,riasunokaze,15,2018-03-03T21:17:39.000Z,4293,230,2,71
wzGMnch3MwQ,18.28.04,【ジーグ3タイプR】足の短い俺にピッタリだ(^^)/,RED Memory,2,2018-04-27T10:00:20.000Z,57928,671,33,111
WZF9sbTE9L4,18.02.03,快盗戦隊ルパンレンジャーVS警察戦隊パトレンジャー VSビークルシリーズ DXサイクロンダイヤルファイター DXトリガーマシンバイカー,Miki MkII Channel,22,2018-03-01T01:36:48.000Z,8827,144,2,6
wzDuGTvfY1Y,18.02.04,バーチャルおばあちゃんねる CM4【tiktok編】,バーチャルおばあちゃんねる,23,2018-04-01T11:10:16.000Z,37547,1485,60,159
wzDuGTvfY1Y,18.02.04,バーチャルおばあちゃんねる CM4【tiktok編】,バーチャルおばあちゃんねる,23,2018-04-01T11:10:16.000Z,37547,1485,60,159
wzCQrkTNuN8,18.06.04,羽生結弦最新画像!はにゅオーサートレイシーきたあぁぁぁぁぁ!!第二のお父さんお母さんも笑顔だね#hanyuyuzuru,SportsTube,17,2018-04-05T09:43:01.000Z,15179,288,8,1
wZaQl6uYT4I,18.30.04,AMBITIOUS JAPAN！(TOKIO)【バーチャルおばあちゃんMV】,バーチャルおばあちゃんねる,24,2018-04-29T16:22:46.000Z,28614,1476,14,292
WZ7RMirDIpw,18.13.02,"【MUKBANG TRIP】 FULL Spicy & Tasty Authentic Hot Pot [HaiDiLao] 36 Servings, About 5000kcal[Use CC]",木下ゆうか Yuka Kinoshita,24,2018-02-12T09:00:03.000Z,250293,6338,643,608
WZ7RMirDIpw,18.13.02,"【MUKBANG TRIP】 FULL Spicy & Tasty Authentic Hot Pot [HaiDiLao] 36 Servings, About 5000kcal[Use CC]",木下ゆうか Yuka Kinoshita,24,2018-02-12T09:00:03.000Z,250293,6338,643,608
Wz7kFcWMhcI,18.28.02,【TWICE】ミナが下ネタで大爆笑！？ナヨンも嬉しそぉ～！！,熱血最強ランキング,24,2018-02-27T10:00:02.000Z,7313,212,5,20
WZ61f0ewL4M,18.19.02,『ジキル＆ハイド』稽古見学会ダイジェスト映像,TohoChannel,24,2018-02-18T08:37:53.000Z,4881,0,0,0
wyykE0-qA8o,18.21.04,大好きな猫が散歩から帰ってきた時の犬の反応⁈ Dog grooming cat.,Momo and Tenももと天,15,2018-04-20T13:10:56.000Z,101514,3025,48,323
wyykE0-qA8o,18.21.04,大好きな猫が散歩から帰ってきた時の犬の反応⁈ Dog grooming cat.,Momo and Tenももと天,15,2018-04-20T13:10:56.000Z,101514,3025,48,323
WyTIM9g0tkU,18.17.02,2018.02.16 沈黙の金曜日 【アルコ＆ピース･中田花奈(乃木坂46)】,SR-stock,22,2018-02-16T14:37:05.000Z,8204,0,0,21
wYSnrlfjdAc,18.13.02,"#1【生放送】ドンピシャ,ぺちゃんこ,鉄塔,標準のEA SPORTS UFC 3【三人称+1】",SANNINSHOW,20,2018-02-12T11:00:06.000Z,73307,3021,91,382
wYSnrlfjdAc,18.13.02,"#1【生放送】ドンピシャ,ぺちゃんこ,鉄塔,標準のEA SPORTS UFC 3【三人称+1】",SANNINSHOW,20,2018-02-12T11:00:06.000Z,73307,3021,91,382
wYS9igiWjTc,18.21.03,"Meri Bassai Episode -542,  20-march-2018, By Media Hub Official Channel",Media Hub Official Channel,24,2018-03-20T15:45:00.000Z,234459,4608,267,753
WyKYAwO1r7g,18.24.03,お笑い史上最もウケなかったカブせ,mimi 2950,22,2018-03-23T05:39:38.000Z,86167,401,215,144
wyIyUkZwxOE,18.29.03,「桜満開！春のミリシタ生配信」,876TV,20,2018-03-28T12:34:29.000Z,35966,0,0,0
wyIyUkZwxOE,18.29.03,「桜満開！春のミリシタ生配信」,876TV,20,2018-03-28T12:34:29.000Z,35967,0,0,0
WyI58l6AB8Y,18.16.04,ひらがな推し2018年4月15日【春日プレゼンツ！丸暗記メンバープロフィール紹介！2】,【毎日21時投稿】ひらてち,22,2018-04-15T16:50:33.000Z,82279,425,88,277
WyI58l6AB8Y,18.16.04,ひらがな推し2018年4月15日【春日プレゼンツ！丸暗記メンバープロフィール紹介！2】,【毎日21時投稿】ひらてち,22,2018-04-15T16:50:33.000Z,82279,425,88,277
WYI4MX2-6EM,18.21.04,【超速報】女子サッカーアジア杯決勝戦　なでしこ横山久美ゴールシーン　2018年4月21日,市右衛門Mikye,17,2018-04-20T18:52:36.000Z,67787,157,25,48
wYCGrURIOLo,18.16.04,ホテル東急ステイCM　｜「東急ステイ札幌OPEN 2018」篇　60秒,東急ステイ公式チャンネル（Tokyu Stay Official Channel）,19,2018-04-15T23:05:46.000Z,22828,287,28,68
wYCGrURIOLo,18.16.04,ホテル東急ステイCM　｜「東急ステイ札幌OPEN 2018」篇　60秒,東急ステイ公式チャンネル（Tokyu Stay Official Channel）,19,2018-04-15T23:05:46.000Z,22828,287,28,68
wYCGrURIOLo,18.17.04,ホテル東急ステイCM　｜「東急ステイ札幌OPEN 2018」篇　60秒,東急ステイ公式チャンネル（Tokyu Stay Official Channel）,19,2018-04-15T23:05:46.000Z,130740,1621,140,439
wYCGrURIOLo,18.18.04,ホテル東急ステイCM　｜「東急ステイ札幌OPEN 2018」篇　60秒,東急ステイ公式チャンネル（Tokyu Stay Official Channel）,19,2018-04-15T23:05:46.000Z,184676,2169,190,492
wybfiww0k3Q,18.16.04,【料理】夫の実家から届いた食材で♪筍ごはん＆ふきとあげの煮物,Y's Kitchen,26,2018-04-16T03:00:05.000Z,4195,250,176,39
wybfiww0k3Q,18.17.04,【料理】夫の実家から届いた食材で♪筍ごはん＆ふきとあげの煮物,Y's Kitchen,26,2018-04-16T03:00:05.000Z,20170,502,344,81
wY9DeWYL0mI,18.06.04,藤井聡太との対局後の古森悠太四段の感想が切なすぎる…高校生として新年度最初の対局を勝利で飾った藤井六段の対局相手【棋王戦予選】,エース芸能ch,22,2018-04-05T20:45:54.000Z,12253,0,0,17
wY8-oMul2iw,18.07.05,"BAR vs. RMA, El Classico All Goals & Highlight(06/05/2018) 1080p FHD",Assabio,17,2018-05-06T21:12:04.000Z,151671,490,46,280
wY8-oMul2iw,18.07.05,"BAR vs. RMA, El Classico All Goals & Highlight(06/05/2018) 1080p FHD",Assabio,17,2018-05-06T21:12:04.000Z,151671,490,46,280
Wy5MrX8gHFE,18.01.05,マツコ&有吉の怒り新党 殴る男秘合コン 2011年5月10日 110510,DailyWork,22,2018-04-26T14:35:22.000Z,7976,64,7,5
wXwFUDg1Xjg,18.03.04,【DHC】4/3(火) 百田尚樹×阿比留瑠比×居島一平【虎ノ門ニュース】,DHCテレビ,24,2018-04-03T01:25:15.000Z,108331,2173,117,0
wXwFUDg1Xjg,18.03.04,【DHC】4/3(火) 百田尚樹×阿比留瑠比×居島一平【虎ノ門ニュース】,DHCテレビ,24,2018-04-03T01:25:15.000Z,108331,2173,117,0
WXoK2ktNuR0,18.18.02,ドリ天 Vol 50 2 ⑥ いか天20年の歴史総集編,DRIFT STATION,2,2018-02-17T09:35:43.000Z,8999,38,2,3
WxnUt3EJNyM,18.09.03,3/８木曜夜8時は、竹田恒泰の生放送！「日本のソボクなギモン」第273回※後半はニコ生、FRESH!へ！｜【公式】竹田恒泰チャンネルのライブ ストリーム,【公式】竹田恒泰チャンネル,25,2018-03-08T13:52:14.000Z,36586,484,47,17
WxnUt3EJNyM,18.09.03,3/８木曜夜8時は、竹田恒泰の生放送！「日本のソボクなギモン」第273回※後半はニコ生、FRESH!へ！｜【公式】竹田恒泰チャンネルのライブ ストリーム,【公式】竹田恒泰チャンネル,25,2018-03-08T13:52:14.000Z,36586,484,47,17
wXnnpN6BshM,18.06.04,｛DIY｝絶対に真似してはいけないパンクタイヤ交換。変な破片が刺さってた…,ハイサイ探偵団の休日,23,2018-04-05T09:42:08.000Z,35815,477,63,188
wx1z7yiKmEU,18.31.03,野生チーターが車内に・・・「死ぬかと」恐怖の瞬間映像(18/03/30),ANNnewsCH,25,2018-03-30T10:42:22.000Z,700816,2693,244,0
wx1z7yiKmEU,18.31.03,野生チーターが車内に・・・「死ぬかと」恐怖の瞬間映像(18/03/30),ANNnewsCH,25,2018-03-30T10:42:22.000Z,700816,2693,244,0
wwyzjs_CQCo,18.26.02,【衝撃の品数】超過酷！ディズニーシーグルメで1万円使い切るまで帰れません,NYANTUBE / あいにゃん,22,2018-02-25T10:00:05.000Z,114352,3296,72,623
wWWzFFvHl3k,18.22.03,【オキシクリーン】液体洗濯洗剤の実力は？洗濯以外の使い方,Y. LIFE STYLE,26,2018-03-21T03:00:05.000Z,37309,936,599,188
wWWzFFvHl3k,18.22.03,【オキシクリーン】液体洗濯洗剤の実力は？洗濯以外の使い方,Y. LIFE STYLE,26,2018-03-21T03:00:05.000Z,37309,936,599,188
